"","CUE","Nletters","Lg10WF","AoA_Kup_lem"
"422","red",0.294403420132141,-0.0316884603497942,-0.724869991838321
"423","refrigerator",-0.516580692704496,0.0127778689934304,-0.524348488209285
"424","ride",-0.148408812729498,-0.101357075869902,-0.209088690024481
"425","rip",-0.108225108225108,-0.0778868254553391,-0.111624344155844
"426","rock",0.00909090909090882,0.0989648102719971,-0.35775206060606
"427","rocking chair",-0.125330365836695,0.140903536837228,-0.562580566699124
"428","roof",-0.134545454545454,0.244670413407472,-0.403617327727273
"429","room",-0.404117647058824,0.128754140962865,-0.673760651764706
"430","rooster",-0.610899390243903,0.385255239844555,-0.921842877667683
"431","run",-0.475643130815544,0.0944527003799478,-0.418203201423098
"432","sad",-0.197368421052631,-0.0476036182100503,-0.507005679824561
"433","salt",0.0994845360824748,0.0573943900301845,-0.25338160992268
"434","same",0.195496270797475,-0.0244453413203178,-0.0504301712564548
"435","sandbox",0.372358984299283,-0.202449288075389,-0.198420984880791
"436","sandwich",-0.270925761608991,-0.0245091710184377,-0.295679353741496
"437","sauce",0.120593692022263,0.0705443140495321,-0.589587229128015
"438","say",0.0455675227837613,-0.212349873778336,-0.239224095829881
"439","scared",-0.0408450704225354,-0.0489752638209038,-0.323235948028169
"440","school",-0.128681177976953,0.218639207820598,-0.711821872439181
"441","scissors",-0.0821256038647347,0.118369495326336,-0.117716680555556
"442","see",-0.0477941176470589,0.136783697870065,-0.293372039889706
"443","shake",-0.413978494623656,0.135441696827928,-0.367373312138131
"444","share",-0.313819195539626,0.108457287947955,-0.531131474213461
"445","she",-0.296311475409836,0.387267309917183,-0.567558045491803
"446","sheep",0.0423076923076922,0.228713123842979,-0.867808457692307
"447","shh/shush/hush",-0.186313686313687,0.0349748549548723,-0.889062068681318
"448","shirt",-0.080905580905581,0.0603475685698451,-0.390694056686557
"449","shoe",-0.0701044826424004,0.210345705514962,-0.692507825749916
"450","shopping",-0.345348837209302,0.0930569361625913,-0.369411934108527
"451","shorts",0.102745355909913,-0.0246368644294579,-0.20069956304455
"452","shoulder",-0.248922539312755,0.168105110505364,-0.771626991030868
"453","shovel",-0.166495110653629,0.131672745795568,-0.895540679361812
"454","show",-0.157268170426065,0.401825629016196,-1.00454150501253
"455","shower",-0.212418300653595,0.179055493503201,-0.979813604575163
"456","sick",0.13422619047619,-0.204822740005696,-0.395545261904762
"457","sidewalk",-0.462915601023018,0.0345768807285438,-0.278424900255755
"458","sing",-0.115873015873015,0.0895219774432494,-0.375270395238095
"459","sink (noun)",-0.352930092330884,0.164460462089182,-0.389209560957226
"460","sister",-0.124798711755234,0.121886513547977,-0.491088347020934
"461","sit",0.111451316595224,-0.153853498281123,-0.0529371669728516
"462","skate",0.0767745767745769,0.159626175844558,-0.39729590986041
"463","sky",0.198305084745763,-0.0142944126362083,-0.326539992203389
"464","sled",-0.0274414850686036,-0.0108105156259524,-0.186297121872478
"465","sleep",-0.496881496881497,0.0806076950571062,-0.797288856548857
"466","sleepy",0.202898550724638,-0.298984605456327,0.076432942028986
"467","slipper",-0.158045344486022,0.178233030424199,-0.729291383226943
"468","slow",-0.531020601468151,0.165969839839498,-0.657678152498224
"469","smile",0.279625779625779,-0.0567081952195245,-0.966940202182952
"470","snack",-0.109425287356322,0.160017082321875,-0.455740027586207
"471","sneaker",0.0749559082892421,0.190069018823089,-1.11808925022046
"472","snow",-0.120775969962454,-0.0728858477231507,-0.0917278469962453
"473","snowman",0.101307189542483,-0.226167687821182,-0.149185605664488
"474","soap",-0.329768270944742,0.203898780769843,-0.770912011586453
"475","sock",-0.00207039337474058,-0.180850705336403,-0.175043128623189
"476","soda",-0.275510204081633,0.0983275018813834,-0.719124265306123
"477","sofa",0.235897435897436,-0.0967718039294301,-0.256801967611336
"478","soft",0.0695588054565563,0.0181173867939477,-0.281014462947032
"479","some",0.0307576894223551,0.0588692287825481,-0.215227065266317
"480","soup",0.00760116253074017,0.027616618786428,-0.294350519114688
"481","spaghetti",0.342926829268293,-0.136094387328588,0.0517785165853661
"482","spill",-0.17381174277726,0.180789174988415,-0.626338604846226
"483","splash",0.0405632618747367,-0.151524213081728,-0.0792360952080715
"484","spoon",0.0290697674418601,0.122076358159394,-0.183996949612403
"485","sprinkler",-0.644388398486759,0.0290232797635643,-0.516859406683481
"486","squirrel",-0.234243697478991,-0.0367220573955747,-0.383186657563025
"487","stairs",0.106635573457706,-0.000864393349245152,-0.569363551409794
"488","stand",-0.365384615384615,0.310973047697547,-0.685561873287671
"489","star",0.279214402618658,-0.122905093677496,-0.0263736258592466
"490","stay",-0.54524627720504,0.276885458719727,-0.592002329705995
"491","stick",-0.202575437247742,0.254141611754125,-0.435027637228522
"492","sticky",-0.2245085995086,0.0155256819523633,-0.44622332463145
"493","stone",-0.0179820179820176,-0.00275227908800346,-0.0865294225774225
"494","stop",-0.0251275269223497,0.0254186063802924,0.187453130360854
"495","store",-0.224557286110518,0.105719588222251,-0.654693508640922
"496","story",-0.0571034905082675,0.00993595044570528,-0.0899351321188
"497","stove",-0.0733752620545065,0.120344658492619,-0.533820927463312
"498","strawberry",-0.0178571428571423,-0.0672220532078494,0.250188542857143
"499","street",-0.247058823529412,0.0767176009044315,-0.548763729411765
"500","stroller",-0.386588185831407,0.163038803145156,-0.531309069161236
"501","stuck",-0.369424964936886,0.270331732793967,-0.844557405890603
"502","sun",-0.143415906127771,0.182467332403544,-0.624698220664929
"503","sweater",-0.00307520268381278,0.151522828432031,-0.677988423539278
"504","sweep",0.106647537063606,-0.294896262861685,0.687713309421329
"505","swim",-0.0578990901571546,-0.0785248043861353,-0.138526853598015
"506","table",-0.226298701298701,0.0462375367292824,-0.254531292207792
"507","take",-0.54810996563574,0.176214933256059,-0.686073774914089
"508","talk",-0.044018817204301,0.10377357137858,-0.491161735215054
"509","tape",-0.321495511492552,-0.0457788640972687,-0.362890088685015
"510","taste",-0.324387947269303,-0.0516781015803685,-0.708957613700566
"511","teacher",-0.275641025641026,0.170088633975759,-0.593659377403846
"512","tear (verb)",-0.00531582238899286,-0.0862824067937495,0.182887093495935
"513","teddybear",-0.183333333333334,-0.133559287281396,-0.165682417857143
"514","telephone",0.138888888888889,0.0688358743168829,-0.351406996296296
"515","thank you",-0.339382940108893,0.0402516975330882,-0.592433522686026
"516","that",0.241458333333333,0.10130083585041,-0.220585482916666
"517","the",0.383230361871139,-0.00943185392291479,-0.0896730920564872
"518","there",-0.628205128205128,0.100049586862261,-0.501029842948719
"519","these",-0.398271798900235,0.253860647556327,-0.301262088177533
"520","they",0.0132075471698121,0.0411654564044266,-0.476039475786163
"521","think",-0.251231527093596,0.211039187111934,-0.79206440005684
"522","thirsty",-0.472096041531473,0.0707577098963634,-1.04213955061648
"523","this",-0.494212962962963,0.12739992030796,-0.920147472222222
"524","those",-0.337719298245614,0.365765238845529,-0.46746883625731
"525","throw",-0.320998278829604,0.176994926050391,-0.296778037005163
"526","tickle",0.386666666666667,-0.174730005371844,-0.34507958
"527","tiger",-0.479334098737084,0.0507267011734061,-0.617384386050516
"528","time",-0.242128851540617,0.257394787935513,-1.02372815798319
"529","tiny",-0.193939393939394,-0.00480043315801826,-0.107769392929293
"530","tired",-0.477326405290505,0.083904748270625,-0.625711464808692
"531","tissue",-0.187878787878788,-0.114964485828337,-0.21346470909091
"532","to",0.0831372549019607,0.17648884037167,-0.415019236862745
"533","toast",-0.175661375661376,-0.0733933783006759,0.160009558730159
"534","today",0.215686274509804,0.00574391706602428,-0.175973408627451
"535","toe",0.0173809523809521,0.00202228025958862,-0.4075107
"536","tomorrow",-0.437895342150661,0.326035869022759,-0.882846348476136
"537","tongue",-0.125603864734299,0.256795726677703,-0.640220208419599
"538","tonight",0.460249042145594,-0.0452207153642301,-0.379058602490421
"539","too",0.0289575289575286,-0.0578172392038256,-0.155707052123551
"540","tooth",-0.1318407960199,-0.0507704904888815,-0.394277284687673
"541","toothbrush",0.248696219035201,0.00296605767871405,-0.196462386245111
"542","touch",-0.0417204301075271,0.172181919646502,-1.07363861290323
"543","towel",-0.0153439153439159,0.144738595951734,-0.639430506878307
"544","toy",-0.0492589363557103,0.186990798731413,-0.272840062481837
"545","tractor",-0.152183219178082,0.0386308237031643,-0.446485177226028
"546","train",-0.498057498057498,0.00529437868692728,-0.32047177000777
"547","trash",0.184313725490196,-0.0773260035510597,-0.111537170673487
"548","tree",-0.0177865612648223,0.0405295959700891,-0.14909987944664
"549","tricycle",0.187291897891232,-0.0208720334010164,0.0600372655382913
"550","truck",-0.53921568627451,0.0724332398991767,-0.551461504901961
"551","try",-0.587845622119816,0.245271017694682,-0.504631680587558
"552","tummy",0.239795918367347,-0.0742164352115178,-0.370134117346939
"553","tuna",-0.146623496762257,0.0276314601590393,-0.0254532839963
"554","turkey",-0.0417220302949772,-0.0389659809257434,0.25090821737975
"555","turn",-0.365406131125531,0.216841076877461,-0.359956924591631
"556","turtle",0.089032258064516,0.023343697830025,-0.322584573548387
"557","tv",0.174236052705354,0.118150569367713,-0.47106048275862
"558","uh oh",-0.120459599703485,-0.120601648457304,-0.473014411415864
"559","uncle",0.00999999999999979,0.218474120209373,-0.581196856666667
"560","under",0.0323166303558464,0.236572957560325,-0.011441862200436
"561","underpants",0.624878048780488,-0.0572560626308709,-0.847960471869918
"562","up",-0.288831835686779,0.130292694933645,-0.621803029845957
"563","vacuum",-0.29513048157116,0.242737823979057,-0.639677343287597
"564","vitamins",0.12280701754386,0.0106425033180804,-0.277787363697706
"565","vroom",-0.420634920634921,0.143565222016714,-0.55431869425548
"566","wait",-0.645421773612113,0.208700674720415,-0.450719945493872
"567","wake (verb)",0.0301697045883085,0.0354551664053009,-0.355423175989944
"568","walk",-0.168550368550369,0.0622692234295328,-0.287929843980344
"569","wanna/want to",-0.406707946336429,0.213835951840438,-0.316825104643963
"570","wash",0.369761904761904,-0.26939342475905,0.176044788571429
"571","washing machine",-0.171428571428571,0.0787531904098615,-0.451799648979592
"572","we",0.189356984478936,-0.0220127448657843,-0.0103632297117517
"573","wet",-0.205357142857143,-0.0105720951885186,-0.201105822420636
"574","what",0.18533724340176,-0.0402420882311119,-0.128395273020527
"575","where",-0.251027397260274,0.095654851863114,-0.618508081335617
"576","white",0.178333333333334,-0.000741941888227071,-0.430816390416666
"577","who",0.322570819372525,0.0100127834024182,-0.0300715997563206
"578","why",-0.523790322580645,0.316068671978892,-0.6391209
"579","will",-0.673355728429986,0.333679430023697,-0.782531682903112
"580","wind",-0.373046130385055,0.148198098446093,-0.640146010865421
"581","window",0.0114695340501791,0.0735323267502115,-0.286568958781362
"582","windy",-0.177384280832556,0.126039614270663,-0.281318732680957
"583","wipe",-0.0714285714285712,-0.0762574882970743,-0.297182632423756
"584","with",-0.722503451449609,0.403958846620757,-0.904171358720663
"585","wolf",-0.128019323671498,-0.0592182786375104,-0.498008466183575
"586","woof",-0.117647058823529,0.0168112747068125,-0.816606168627451
"587","write",-0.190849673202615,0.11293995703707,-1.11969822875817
"588","yard",-0.0848032564450474,0.099697256056809,-0.240171583898689
"589","yellow",0.0756046467339555,0.0287108137895786,-0.31111347743287
"590","yes",-0.460557392536608,0.193053046047045,-0.75836944520548
"591","yogurt",0.0259770114942528,-0.0616248016909844,-0.27488125954023
"592","you",0.238558909444985,-0.167894956033416,-0.0693007524829605
"593","your",-0.126623376623377,-0.0316650216225249,-0.387358424242425
"594","yucky",-0.269714562167393,-0.0790238225455284,-0.707369354862118
"595","yum",-0.295380029806259,0.168041602815253,-0.140148530551416
"596","zebra",0.452651515151516,-0.00480430334686233,-0.403247969696969
"597","zipper",-0.07864100736517,0.101396297975654,-0.468438607745308
"598","zoo",0.286040386303775,-0.0284908981477616,-0.146352935030729
