"","CUE","Nletters","Lg10WF","AoA_Kup_lem"
"422","red",0.590747287278441,-0.270662666634935,-0.581416865333628
"423","refrigerator",-0.228063634103902,-0.00398243411696653,-0.175761699172938
"424","ride",-0.346527777777777,0.105761471845034,-0.227880338559322
"425","rip",0.0542372881355933,0.0261574466672325,-0.160490318644068
"426","rock",0.00406779661016987,0.00945902569776091,-0.35384124740113
"427","rocking chair",-0.0385431939475698,0.00547801801499581,-0.323296386816023
"428","roof",-0.326160152247109,0.464510293549232,-0.986185029900454
"429","room",-0.314837876481713,0.175495599997878,-0.644568748466399
"430","rooster",0.0336223040765962,0.136746090745831,-0.818213194329725
"431","run",-0.439577075573712,0.254170919307168,-0.655480108758861
"432","sad",-0.467113642371374,0.00024615666784733,-0.843951596712566
"433","salt",-0.00458085203847869,0.111924831267443,-0.3507854024164
"434","same",-0.0913291814737933,0.0289203460940546,-0.154025663781476
"435","sandbox",0.112244897959184,-0.100121269621054,-0.103483880952381
"436","sandwich",-0.140287769784173,0.085699322529234,-0.258495989208633
"437","sauce",0.164299745168826,-0.00696437439623532,-0.311336501871416
"438","say",-0.244399927153524,0.0573721536967087,-0.527540393480241
"439","scared",-0.11650921114785,0.024982642822124,-0.532204623193198
"440","school",-0.210330175536361,0.157891396609337,-0.61572737655568
"441","scissors",0.215683570632376,-0.0217262444414121,0.148483354799416
"442","see",-0.181182981667243,0.27144711277081,-0.51352199686383
"443","shake",-0.278350515463917,0.137148964989967,-0.187837202749141
"444","share",-0.592930110364401,0.318551548419101,-0.805667581049224
"445","she",-0.121621621621621,0.102041163459829,-0.467172077702703
"446","sheep",0.0368763242678432,0.217679460981302,-0.748400994790003
"447","shh/shush/hush",-0.177245639932207,0.0186990887298979,-0.255336722787162
"448","shirt",0.190518850317282,0.161056487995408,-0.615335851885032
"449","shoe",-0.044771128790499,0.108385515377279,-0.70861042874438
"450","shopping",-0.378385317960067,0.271129248893482,-0.565620984141734
"451","shorts",0.0888509752674125,0.0470535712360904,-0.231156046452253
"452","shoulder",-0.34873746108613,0.178026866097635,-0.930590130842845
"453","shovel",-0.177583195440338,0.0342504327558579,-0.317744260801618
"454","show",-0.559826380516036,0.395852867296749,-0.951187896045334
"455","shower",-0.136533808154134,0.0556332745671155,-0.673488880199059
"456","sick",0.101374312843578,-0.0817362874239365,-0.326957745127436
"457","sidewalk",-0.615226912682881,0.154859864885918,-0.3459419442736
"458","sing",-0.0912411390123751,0.192147126056354,-0.535010888802115
"459","sink (noun)",-0.195558967696215,0.0976705969192628,-0.305445510541547
"460","sister",-0.224740277650088,0.139649282515449,-0.315549272041923
"461","sit",0.0249312872194229,-0.0515137238453374,0.0354490176133764
"462","skate",0.100614246201372,0.182301866373006,-0.592268209669888
"463","sky",-0.172678503288366,0.113728427145469,-0.402706957464479
"464","sled",-0.0458333333333334,0.0554140217724415,-0.163423680483716
"465","sleep",-0.305599067429237,0.185584087212627,-0.738924776620159
"466","sleepy",-0.0166351465684569,0.0322509194360534,-0.355035623575374
"467","slipper",-0.0357952511633455,0.0368295363683719,-0.418666240842381
"468","slow",-0.244665753765716,0.126149211666697,-0.626107131022034
"469","smile",-0.150915399716934,0.119007158125894,-0.410477544172031
"470","snack",-0.181676267002275,0.135583233746239,-0.351761607894865
"471","sneaker",-0.483782349037823,0.180425106170983,-0.787533731227605
"472","snow",0.0111189303307535,0.00980873747909294,-0.242122829298616
"473","snowman",0.144269472494881,0.0365217456693685,0.00120248950168289
"474","soap",-0.11864406779661,0.12852035651339,-0.696511162711865
"475","sock",-0.120949609085202,0.0558325975267357,-0.552454288649204
"476","soda",0.0486596736596745,0.0343503803021128,-0.558450471278721
"477","sofa",-0.0158470325996101,0.0264783254378531,-0.0833483537313091
"478","soft",0.132895738203958,-0.0553935347955821,-0.017472988156392
"479","some",-0.149122458966525,0.106416821318307,-0.183663975545239
"480","soup",-0.323024054982818,0.126532474351959,-0.330250075601375
"481","spaghetti",0.0469856952851435,0.00690831708079909,-0.0655664164924952
"482","spill",0.0729591836734693,0.0615188797565991,-0.197439188435374
"483","splash",-0.172315969674737,-0.0468088062881327,-0.272075924284666
"484","spoon",-0.0399904214559381,0.131282856501313,-0.372016386613985
"485","sprinkler",-0.189869399600943,-0.0209587092533909,-0.297898126337747
"486","squirrel",0.159170079555619,-0.00333696291722463,-0.162163567798805
"487","stairs",-0.346309756779424,0.346234256847597,-0.661996093863573
"488","stand",-0.695129994099067,0.379865240813602,-0.714139073067444
"489","star",-0.139028709917971,0.030812150908194,-0.199679469332588
"490","stay",-0.314585981264417,0.253698196344327,-0.396380779091936
"491","stick",-0.0112001832340809,0.0312364112103229,-0.388898454798443
"492","sticky",0.00922390339363321,-0.038035033581838,-0.330601231635722
"493","stone",-0.115581296468669,0.0500320805865595,-0.400771477597361
"494","stop",-0.138077338196434,-0.0389641724755587,-0.308765008349151
"495","store",-0.30062143036747,0.0741742850734415,-0.550354634182263
"496","story",0.060739436619718,-0.0279345167010181,-0.33922986228482
"497","stove",-0.15718708336158,0.110435745014272,-0.372709095191286
"498","strawberry",-0.0104469351044694,0.0797901281477991,-0.0318644663069048
"499","street",-0.229018825875315,0.120139338139467,-0.51594709452818
"500","stroller",-0.380228687219569,-0.057338394207906,0.0259163381820811
"501","stuck",-0.225302189219715,0.348993842832415,-0.610658515391824
"502","sun",0.0249152542372881,0.1063501989021,-0.194596591355932
"503","sweater",0.072024458453809,0.219568775613912,-0.754974333471583
"504","sweep",-0.0285941702143058,0.038851434990538,-0.0473828653746429
"505","swim",0.0477815699658706,0.101822508451791,-0.312181675767919
"506","table",0.00733499229766554,0.0901350188487129,-0.282790417703519
"507","take",-0.367430007840967,0.201671534549145,-0.591335837380655
"508","talk",-0.351271991812466,0.163069470098972,-0.87838879361811
"509","tape",-0.119669742593493,0.0672586220900047,-0.66656040213696
"510","taste",-0.0951914234548177,0.092621141745362,-0.808046652787861
"511","teacher",-0.482186732186732,0.19649642064498,-0.674823297399673
"512","tear (verb)",-0.086165597035162,0.0562167064683763,-0.172985551884661
"513","teddybear",0.111111111111111,-0.0951099339462642,-0.291349933333334
"514","telephone",-0.0736993872401781,0.219112823398263,-0.779971248251832
"515","thank you",-0.465988269380255,0.202997671393114,-0.794161237594516
"516","that",0.0150052748535385,0.0927716822373901,-0.211982035532311
"517","the",0.203240058910162,-0.0540780026151788,-0.0142479772142199
"518","there",-0.217136522014571,-0.0435049781779604,-0.222283943154407
"519","these",-0.219520748100526,0.229558165875802,-0.114772383459965
"520","they",0.186929223744292,-0.00746051298308981,-0.294249260511797
"521","think",-0.105943655519927,0.0994855303041779,-0.470050831848374
"522","thirsty",-0.386112157453621,0.231304914061812,-1.02102753831575
"523","this",-0.0767374517374515,-0.0401136239855413,-0.316189840779556
"524","those",-0.220367199391172,0.297956948300517,0.0051885564592844
"525","throw",-0.137123745819397,0.0264440023476262,-0.154891123745819
"526","tickle",-0.0491698964539822,0.0182827275149,-0.371945558870828
"527","tiger",-0.374023291693624,0.168836288439093,-0.46327776943463
"528","time",-0.286689419795222,0.193469200446883,-0.688287290102389
"529","tiny",-0.541666666666667,0.293254612820961,-0.887438520833333
"530","tired",-0.167533490937746,0.049362828957459,-0.459614062096139
"531","tissue",0.104782911539354,-0.0753713456923291,-0.0736107447527283
"532","to",-0.121419324467459,0.184996887424257,-0.350524730163587
"533","toast",-0.13448610397763,0.088425904754974,-0.256034768281687
"534","today",-0.342934390771449,0.112063659910262,-0.141909222182168
"535","toe",0.0396425127938889,0.103949930028757,-0.622138612957057
"536","tomorrow",-0.159006587415765,0.153051489075024,-0.517122023346205
"537","tongue",0.0411149825783976,0.100293045931992,-0.233195892466659
"538","tonight",0.154325872556546,-0.0427368525404819,-0.358913703194944
"539","too",0.226864368592993,-0.0585420548160025,0.015391604807367
"540","tooth",-0.293454120397429,0.255181410211212,-0.967424422910578
"541","toothbrush",0.0232664877842108,0.140802477814485,-0.583369656463305
"542","touch",-0.180998501095353,0.0778612034312105,-0.635009596218149
"543","towel",-0.167095265926359,0.0334105279747692,-0.358398783985973
"544","toy",-0.200647489126137,0.120874061875464,-0.240103321853994
"545","tractor",-0.238184963974214,0.166240950101051,-0.578312378484073
"546","train",-0.392385698050528,0.0579092861930217,-0.331024994711076
"547","trash",0.0811671087533163,-0.0600214900930727,-0.196462937834579
"548","tree",0.233076527991782,0.103175162055817,-0.32384483381841
"549","tricycle",-0.141928093707275,-0.142582617682995,0.020827656209585
"550","truck",-0.602191780821918,0.196052323000868,-0.572448780323786
"551","try",-0.578014184397163,0.235347249324318,-0.450770273049645
"552","tummy",0.285866261398176,0.0934808226359363,-0.489841673936171
"553","tuna",0.0244894975388661,-0.0634295491902814,-0.134441951776402
"554","turkey",0.0104166666666661,-0.00744884231175336,-0.133488152665771
"555","turn",-0.43540027137042,0.12657310425611,-0.404151563080054
"556","turtle",0.02901703072936,0.0580541817386924,-0.322035810348019
"557","tv",0.334852216748769,-0.055361993442351,-0.522308836083744
"558","uh oh",-0.0976357443398115,-0.0372963585529851,-0.297106227349229
"559","uncle",-0.0752255874207091,0.208026633002379,-0.383800648619673
"560","under",0.0389027951606176,-0.0351960287055149,0.211637530663329
"561","underpants",0.49275247733502,0.042442493769888,-1.10047674341134
"562","up",-0.190918833286739,-0.163314217961214,-0.340101345657441
"563","vacuum",-0.197832972569738,0.0846071090325573,-0.300169021193333
"564","vitamins",-0.176282051282051,0.230342918089206,-0.600039879945054
"565","vroom",-0.147284593736901,0.0724419647417793,-0.324917563594994
"566","wait",-0.233676975945017,0.0924645579041061,-0.254443862542955
"567","wake (verb)",0.114691721360932,0.0399710681226955,-0.228101100579985
"568","walk",-0.343638931387549,0.138775924229025,-0.412605058302931
"569","wanna/want to",-0.36291975822984,0.192557523269695,-0.478398169424275
"570","wash",0.00781433331768877,-0.0337437631587014,-0.134630546252406
"571","washing machine",-0.0383491424738907,0.12409264470447,-0.491778958752515
"572","we",-0.0979139504563236,0.217515715492706,-0.328659332867133
"573","wet",-0.0828553822818412,0.0906951678570866,-0.460728344290658
"574","what",0.582912919499891,-0.222371185144201,0.237764460554215
"575","where",-0.129003344020409,0.21035059720481,-0.312681936268257
"576","white",0.0916407240862451,-0.0120762361337761,-0.397942018574887
"577","who",-0.053226000240298,0.244770405148516,-0.344857261432177
"578","why",-0.415543772216777,0.225497772269409,-0.577781321752069
"579","will",-0.577101598762249,0.273126418967267,-0.578234083850111
"580","wind",-0.377989642184557,0.116236498949767,-0.530011405673259
"581","window",0.0765536723163835,0.394508773463633,-0.803748356120527
"582","windy",0.150087749232194,-0.0562742903873543,-0.0983991382416027
"583","wipe",-0.178774464119292,0.0258792904690548,-0.348798158900279
"584","with",-0.42874390527049,0.193334160945879,-0.548173773577896
"585","wolf",-0.21584167487459,0.101164246819752,-0.470789194333096
"586","woof",-0.0864691464821217,-0.0599438532915366,-0.18633140778787
"587","write",-0.030680959252388,0.0127378729995566,-0.845258505462792
"588","yard",0.0774410774410779,0.0987403255433676,-0.389323616161616
"589","yellow",-0.142652455006115,0.00153000057539421,-0.393659400990157
"590","yes",-0.644230523054866,0.177034215115996,-0.70955787913157
"591","yogurt",-0.468786448208832,0.153390264701867,-0.813848307345182
"592","you",0.176131123349759,-0.142545320017096,0.0179821565390395
"593","your",-0.504541048012654,0.25448662602254,-0.4133050603092
"594","yucky",-0.371406770255271,-0.00465197949548068,-0.443979269020533
"595","yum",-0.309439689188369,0.119510944555939,-0.251370894918958
"596","zebra",0.127738376674547,-0.00416056288806299,-0.246727746335697
"597","zipper",0.115254237288136,0.0923967829467345,-0.0772400013653476
"598","zoo",-0.0911811465444679,0.0206346227535952,-0.333107923770223
